output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0016459066815170237, insert, 1.0, 1.0, 0.2570093457943925
nextFloat,SIMPLE_NAME, line no: 64,A.value,QUALIFIED_NAME, line no: 64, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,B.value,QUALIFIED_NAME, line no: 65, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,C.value,QUALIFIED_NAME, line no: 66, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 64,D.value,QUALIFIED_NAME, line no: 67, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,A.value,QUALIFIED_NAME, line no: 64, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,B.value,QUALIFIED_NAME, line no: 65, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,C.value,QUALIFIED_NAME, line no: 66, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,D.value,QUALIFIED_NAME, line no: 67, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,A.value,QUALIFIED_NAME, line no: 64, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,B.value,QUALIFIED_NAME, line no: 65, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,C.value,QUALIFIED_NAME, line no: 66, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,D.value,QUALIFIED_NAME, line no: 67, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,A.value,QUALIFIED_NAME, line no: 64, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,B.value,QUALIFIED_NAME, line no: 65, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,C.value,QUALIFIED_NAME, line no: 66, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,D.value,QUALIFIED_NAME, line no: 67, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,A.value,QUALIFIED_NAME, line no: 64, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,B.value,QUALIFIED_NAME, line no: 65, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,C.value,QUALIFIED_NAME, line no: 66, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,D.value,QUALIFIED_NAME, line no: 67, 0.0016430507083881592, insert, 0.9951456310679612, 0.0, 0.1111111111111111
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0016375800035329576, insert, 1.0, 1.0, 0.2523364485981308
"Student has an C grade\n",STRING_LITERAL, line no: 80,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0016274907089253129, insert, 0.42105263157894735, 0.0, 0.23076923076923078
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (true) return; ,IF_STATEMENT, line no: 73, 0.001619917353263727, insert, 0.06403940886699508, 0.0, 0.24242424242424243
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (true) return; ,IF_STATEMENT, line no: 73, 0.0016180553792944584, insert, 0.06403940886699508, 0.0, 0.2413793103448276
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (true) return; ,IF_STATEMENT, line no: 73, 0.0016180553792944584, insert, 0.06403940886699508, 0.0, 0.2413793103448276
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (true) return; ,IF_STATEMENT, line no: 73, 0.0016180553792944584, insert, 0.06403940886699508, 0.0, 0.2413793103448276
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (true) return; ,IF_STATEMENT, line no: 73, 0.0016180553792944584, insert, 0.06403940886699508, 0.0, 0.2413793103448276
"Student has an C grade\n",STRING_LITERAL, line no: 80,System.out,QUALIFIED_NAME, line no: 56, 0.0016060198552455592, insert, 0.5263157894736842, 0.0, 0.15384615384615385
"Student has an C grade\n",STRING_LITERAL, line no: 80,mainClass.output,QUALIFIED_NAME, line no: 56, 0.0016060198552455592, insert, 0.5263157894736842, 0.0, 0.15384615384615385
String,SIMPLE_NAME, line no: 80,java.util,QUALIFIED_NAME, line no: 51, 0.0016002942942642915, insert, 0.42105263157894735, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 80,java.util,QUALIFIED_NAME, line no: 51, 0.0016002942942642915, insert, 0.42105263157894735, 0.0, 0.2222222222222222
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0015959466136126284, insert, 1.0, 1.0, 0.22897196261682243
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,Scanner,SIMPLE_NAME, line no: 44, 0.0015956538765831481, insert, 0.004830917874396135, 0.0, 0.11904761904761904
String,SIMPLE_NAME, line no: 62,grade.value,QUALIFIED_NAME, line no: 70, 0.0015933969671796994, insert, 0.9903381642512077, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 63,grade.value,QUALIFIED_NAME, line no: 70, 0.0015933969671796994, insert, 0.9903381642512077, 0.0, 0.09090909090909091
String,SIMPLE_NAME, line no: 69,grade.value,QUALIFIED_NAME, line no: 70, 0.0015933969671796994, insert, 0.9903381642512077, 0.0, 0.09090909090909091
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,grade.value,QUALIFIED_NAME, line no: 70, 0.0015823771212391297, insert, 0.9903381642512077, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,grade.value,QUALIFIED_NAME, line no: 70, 0.0015773263585163687, insert, 0.9903381642512077, 0.0, 0.08333333333333333
"Student has an C grade\n",STRING_LITERAL, line no: 80,true,BOOLEAN_LITERAL, line no: 73, 0.0015594424166629473, insert, 0.7368421052631579, 0.0, 0.11538461538461539
nextFloat,SIMPLE_NAME, line no: 64,java,SIMPLE_NAME, line no: 44, 0.0015566723136723397, insert, 0.009708737864077669, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,java,SIMPLE_NAME, line no: 44, 0.0015566723136723397, insert, 0.009708737864077669, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,java,SIMPLE_NAME, line no: 44, 0.0015566723136723397, insert, 0.009708737864077669, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,java,SIMPLE_NAME, line no: 44, 0.0015566723136723397, insert, 0.009708737864077669, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,java,SIMPLE_NAME, line no: 44, 0.0015566723136723397, insert, 0.009708737864077669, 0.0, 0.1111111111111111
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,A.value,QUALIFIED_NAME, line no: 64, 0.0015331321846922094, insert, 0.9903381642512077, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,B.value,QUALIFIED_NAME, line no: 65, 0.0015331321846922094, insert, 0.9903381642512077, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,C.value,QUALIFIED_NAME, line no: 66, 0.0015331321846922094, insert, 0.9903381642512077, 0.0, 0.0625
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,D.value,QUALIFIED_NAME, line no: 67, 0.0015331321846922094, insert, 0.9903381642512077, 0.0, 0.0625
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (true) return; ,IF_STATEMENT, line no: 73, 0.0015328250224430967, insert, 0.06403940886699508, 0.0, 0.1935483870967742
output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 80,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0015302858075867357, insert, 0.4666666666666667, 0.0, 0.16981132075471697
nextFloat,SIMPLE_NAME, line no: 64,in,SIMPLE_NAME, line no: 53, 0.0015280219029912537, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,in,SIMPLE_NAME, line no: 53, 0.0015280219029912537, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,in,SIMPLE_NAME, line no: 53, 0.0015280219029912537, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,in,SIMPLE_NAME, line no: 53, 0.0015280219029912537, insert, 0.09223300970873786, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,in,SIMPLE_NAME, line no: 53, 0.0015280219029912537, insert, 0.09223300970873786, 0.0, 0.1111111111111111
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (true) return; ,IF_STATEMENT, line no: 73, 0.0015236613945915347, insert, 0.06403940886699508, 0.0, 0.18840579710144928
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (true) return; ,IF_STATEMENT, line no: 73, 0.0015205624222635519, insert, 0.06403940886699508, 0.0, 0.18666666666666668
String,SIMPLE_NAME, line no: 80,mainClass.output,QUALIFIED_NAME, line no: 56, 0.001514231955764613, insert, 0.5263157894736842, 0.0, 0.125
"Student has an C grade\n",STRING_LITERAL, line no: 80,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0015051068429507179, insert, 0.42105263157894735, 0.0, 0.19230769230769232
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,A.value,QUALIFIED_NAME, line no: 64, 0.0015015649176749529, insert, 0.9903381642512077, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,B.value,QUALIFIED_NAME, line no: 65, 0.0015015649176749529, insert, 0.9903381642512077, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,C.value,QUALIFIED_NAME, line no: 66, 0.0015015649176749529, insert, 0.9903381642512077, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,D.value,QUALIFIED_NAME, line no: 67, 0.0015015649176749529, insert, 0.9903381642512077, 0.0, 0.047619047619047616
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.001478361039428803, insert, 1.0, 1.0, 0.16298342541436464
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0014734386386315928, insert, 1.0, 1.0, 0.16022099447513813
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,Scanner,SIMPLE_NAME, line no: 44, 0.0014639131488977974, insert, 0.004830917874396135, 0.0, 0.10416666666666667
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,A.value,QUALIFIED_NAME, line no: 64, 0.0014611588158928643, insert, 0.9903381642512077, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,B.value,QUALIFIED_NAME, line no: 65, 0.0014611588158928643, insert, 0.9903381642512077, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,C.value,QUALIFIED_NAME, line no: 66, 0.0014611588158928643, insert, 0.9903381642512077, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,D.value,QUALIFIED_NAME, line no: 67, 0.0014611588158928643, insert, 0.9903381642512077, 0.0, 0.02857142857142857
String,SIMPLE_NAME, line no: 80,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0014547134863729435, insert, 0.42105263157894735, 0.0, 0.17647058823529413
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0014389818330511211, insert, 1.0, 1.0, 0.1408839779005525
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0014210863759472447, insert, 1.0, 1.6666666666666665, 0.1308411214953271
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.001408057573925118, insert, 1.0, 1.0, 0.12352941176470589
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.001397575755756941, insert, 1.0, 1.0, 0.11764705882352941
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0013877796640109814, insert, 1.0, 1.6666666666666665, 0.11214953271028037
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0013877796640109814, insert, 1.0, 1.6666666666666665, 0.11214953271028037
"Student has an C grade\n",STRING_LITERAL, line no: 80,System.in,QUALIFIED_NAME, line no: 53, 0.001382722976976123, insert, 0.42105263157894735, 0.0, 0.15384615384615385
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0013794529860269153, insert, 1.0, 0.7142857142857142, 0.10747663551401869
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 83, 0.0013794529860269153, insert, 1.0, 0.7142857142857142, 0.10747663551401869
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0013720794412938077, insert, 1.0, 1.0, 0.10333863275039745
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0013696242406418023, insert, 1.0, 1.0, 0.10196078431372549
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0013635806698060965, insert, 1.0, 1.0, 0.0985691573926868
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0013380843553429632, insert, 1.0, 1.0, 0.08426073131955485
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0013356114163097065, insert, 1.0, 1.7142857142857142, 0.08287292817679558
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0013159218131208656, insert, 1.0, 1.7142857142857142, 0.0718232044198895
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0013159218131208656, insert, 1.0, 1.7142857142857142, 0.0718232044198895
String,SIMPLE_NAME, line no: 62,true,BOOLEAN_LITERAL, line no: 73, 0.0013122353283584942, insert, 0.06763285024154589, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,true,BOOLEAN_LITERAL, line no: 73, 0.0013122353283584942, insert, 0.06763285024154589, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,true,BOOLEAN_LITERAL, line no: 73, 0.0013122353283584942, insert, 0.06763285024154589, 0.0, 0.3333333333333333
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0013109994123236554, insert, 1.0, 0.75, 0.06906077348066299
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 79, 0.0013109994123236554, insert, 1.0, 1.7142857142857142, 0.06906077348066299
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 0.0013005546465679621, insert, 0.004830917874396135, 0.0, 0.08571428571428572
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0012927575740751705, insert, 1.0, 1.75, 0.058823529411764705
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.001278781816517601, insert, 1.0, 1.75, 0.050980392156862744
B.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.001278781816517601, insert, 1.0, 1.75, 0.050980392156862744
D.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.001278781816517601, insert, 1.0, 1.75, 0.050980392156862744
C.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 75, 0.0012752878771282088, insert, 1.0, 1.75, 0.049019607843137254
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (grade.value >= A.value) {   output+=(String.format("Student has an A grade\n"));   if (true)   return;   ; }  else if ((grade.value < A.value) && (grade.value >= B.value)) {   output+=(String.format("Student has an B grade\n"));   if (true)   return;   ; }  else if ((grade.value < B.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an C grade\n"));   if (true)   return;   ; }  else if ((grade.value < C.value) && (grade.value >= D.value)) {   output+=(String.format("Student has an D grade\n"));   if (true)   return;   ; }  else {   output+=(String.format("Student has failed the course\n")); } ,IF_STATEMENT, line no: 71, 0.0012729271072705114, insert, 1.0, 1.75, 0.04769475357710652
String,SIMPLE_NAME, line no: 80,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0012675381619412104, insert, 0.42105263157894735, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 80,mainClass.scanner,QUALIFIED_NAME, line no: 51, 0.0012675381619412104, insert, 0.42105263157894735, 0.0, 0.11764705882352941
format,SIMPLE_NAME, line no: 80,java.util.Scanner,QUALIFIED_NAME, line no: 51, 0.0012675381619412104, insert, 0.42105263157894735, 0.0, 0.11764705882352941
