b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0010733333333333333, insert, 1.0, 0.7142857142857142, 0.18518518518518517
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0010733333333333333, insert, 1.0, 1.6666666666666665, 0.18518518518518517
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((n.value < c.value) && (n.value >= d.value)) {   output+=(String.format("Student has an D grade\n")); } ,IF_STATEMENT, line no: 80, 0.0010733333333333333, insert, 1.0, 1.6666666666666665, 0.18518518518518517
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0010733333333333333, insert, 1.0, 1.6666666666666665, 0.18518518518518517
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0010733333333333333, insert, 1.0, 1.6666666666666665, 0.18518518518518517
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0010616666666666665, insert, 1.0, 1.6666666666666665, 0.17592592592592593
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0010616666666666665, insert, 1.0, 1.6666666666666665, 0.17592592592592593
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0010616666666666665, insert, 1.0, 0.7142857142857142, 0.17592592592592593
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0010616666666666665, insert, 1.0, 1.6666666666666665, 0.17592592592592593
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((n.value < a.value) && (n.value >= b.value)) {   output+=(String.format("Student has an B grade\n")); } ,IF_STATEMENT, line no: 74, 0.0010616666666666665, insert, 1.0, 0.7142857142857142, 0.17592592592592593
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if ((n.value < b.value) && (n.value >= c.value)) {   output+=(String.format("Student has an C grade\n")); } ,IF_STATEMENT, line no: 77, 0.0010616666666666665, insert, 1.0, 0.7142857142857142, 0.17592592592592593
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,b.value,QUALIFIED_NAME, line no: 65, 0.0010604996096799375, insert, 0.9890710382513661, 0.0, 0.047619047619047616
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,a.value,QUALIFIED_NAME, line no: 64, 0.001031928181108509, insert, 0.9890710382513661, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,b.value,QUALIFIED_NAME, line no: 65, 0.001031928181108509, insert, 0.9890710382513661, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,c.value,QUALIFIED_NAME, line no: 66, 0.001031928181108509, insert, 0.9890710382513661, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,d.value,QUALIFIED_NAME, line no: 67, 0.001031928181108509, insert, 0.9890710382513661, 0.0, 0.02857142857142857
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,Scanner,SIMPLE_NAME, line no: 44, 9.698683320322665E-4, insert, 0.00546448087431694, 0.0, 0.08571428571428572
String,SIMPLE_NAME, line no: 62,true,BOOLEAN_LITERAL, line no: 83, 9.263023679417123E-4, insert, 0.9781420765027322, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 63,true,BOOLEAN_LITERAL, line no: 83, 9.263023679417123E-4, insert, 0.9781420765027322, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 69,true,BOOLEAN_LITERAL, line no: 83, 9.263023679417123E-4, insert, 0.9781420765027322, 0.0, 0.3333333333333333
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,util,SIMPLE_NAME, line no: 44, 8.138162893572728E-4, insert, 0.01092896174863388, 0.0, 0.05714285714285714
format,SIMPLE_NAME, line no: 62,true,BOOLEAN_LITERAL, line no: 83, 7.696357012750456E-4, insert, 0.9781420765027322, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 63,true,BOOLEAN_LITERAL, line no: 83, 7.696357012750456E-4, insert, 0.9781420765027322, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 69,true,BOOLEAN_LITERAL, line no: 83, 7.696357012750456E-4, insert, 0.9781420765027322, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 62,System.in,QUALIFIED_NAME, line no: 53, 7.650273224043715E-4, insert, 0.09836065573770492, 0.0, 0.4444444444444444
String,SIMPLE_NAME, line no: 63,System.in,QUALIFIED_NAME, line no: 53, 7.650273224043715E-4, insert, 0.09836065573770492, 0.0, 0.4444444444444444
String,SIMPLE_NAME, line no: 69,System.in,QUALIFIED_NAME, line no: 53, 7.650273224043715E-4, insert, 0.09836065573770492, 0.0, 0.4444444444444444
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,java,SIMPLE_NAME, line no: 44, 7.541972417382253E-4, insert, 0.01092896174863388, 0.0, 0.047619047619047616
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,util,SIMPLE_NAME, line no: 44, 7.541972417382253E-4, insert, 0.01092896174863388, 0.0, 0.047619047619047616
scanner,SIMPLE_NAME, line no: 64,true,BOOLEAN_LITERAL, line no: 83, 7.506227106227106E-4, insert, 0.9835164835164835, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 65,true,BOOLEAN_LITERAL, line no: 83, 7.506227106227106E-4, insert, 0.9835164835164835, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 66,true,BOOLEAN_LITERAL, line no: 83, 7.506227106227106E-4, insert, 0.9835164835164835, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 67,true,BOOLEAN_LITERAL, line no: 83, 7.506227106227106E-4, insert, 0.9835164835164835, 0.0, 0.14285714285714285
scanner,SIMPLE_NAME, line no: 70,true,BOOLEAN_LITERAL, line no: 83, 7.506227106227106E-4, insert, 0.9835164835164835, 0.0, 0.14285714285714285
nextFloat,SIMPLE_NAME, line no: 64,System.out,QUALIFIED_NAME, line no: 56, 7.412087912087911E-4, insert, 0.29120879120879123, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 65,System.out,QUALIFIED_NAME, line no: 56, 7.412087912087911E-4, insert, 0.29120879120879123, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 66,System.out,QUALIFIED_NAME, line no: 56, 7.412087912087911E-4, insert, 0.29120879120879123, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 67,System.out,QUALIFIED_NAME, line no: 56, 7.412087912087911E-4, insert, 0.29120879120879123, 0.0, 0.3
nextFloat,SIMPLE_NAME, line no: 70,System.out,QUALIFIED_NAME, line no: 56, 7.412087912087911E-4, insert, 0.29120879120879123, 0.0, 0.3
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,in,SIMPLE_NAME, line no: 53, 7.313921415560759E-4, insert, 0.10382513661202186, 0.0, 0.047619047619047616
nextFloat,SIMPLE_NAME, line no: 64,true,BOOLEAN_LITERAL, line no: 83, 7.207814407814407E-4, insert, 0.9835164835164835, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 65,true,BOOLEAN_LITERAL, line no: 83, 7.207814407814407E-4, insert, 0.9835164835164835, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 66,true,BOOLEAN_LITERAL, line no: 83, 7.207814407814407E-4, insert, 0.9835164835164835, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 67,true,BOOLEAN_LITERAL, line no: 83, 7.207814407814407E-4, insert, 0.9835164835164835, 0.0, 0.1111111111111111
nextFloat,SIMPLE_NAME, line no: 70,true,BOOLEAN_LITERAL, line no: 83, 7.207814407814407E-4, insert, 0.9835164835164835, 0.0, 0.1111111111111111
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,util,SIMPLE_NAME, line no: 44, 7.169353369763206E-4, insert, 0.01092896174863388, 0.0, 0.041666666666666664
scanner,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 7.110536522301227E-4, insert, 0.08241758241758242, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 7.110536522301227E-4, insert, 0.08241758241758242, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 66,mainClass.scanner,QUALIFIED_NAME, line no: 51, 7.110536522301227E-4, insert, 0.08241758241758242, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 67,mainClass.scanner,QUALIFIED_NAME, line no: 51, 7.110536522301227E-4, insert, 0.08241758241758242, 1.0, 0.4117647058823529
scanner,SIMPLE_NAME, line no: 70,mainClass.scanner,QUALIFIED_NAME, line no: 51, 7.110536522301227E-4, insert, 0.08241758241758242, 1.0, 0.4117647058823529
String,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 6.987083954297068E-4, insert, 0.2896174863387978, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 6.987083954297068E-4, insert, 0.2896174863387978, 0.0, 0.2727272727272727
String,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 6.987083954297068E-4, insert, 0.2896174863387978, 0.0, 0.2727272727272727
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,true,BOOLEAN_LITERAL, line no: 83, 6.935404631798075E-4, insert, 0.9781420765027322, 0.0, 0.08571428571428572
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,true,BOOLEAN_LITERAL, line no: 83, 6.913023679417122E-4, insert, 0.9781420765027322, 0.0, 0.08333333333333333
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,true,BOOLEAN_LITERAL, line no: 83, 6.801118917512361E-4, insert, 0.9781420765027322, 0.0, 0.07142857142857142
nextFloat,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 6.662087912087911E-4, insert, 0.29120879120879123, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 6.662087912087911E-4, insert, 0.29120879120879123, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 6.662087912087911E-4, insert, 0.29120879120879123, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 6.662087912087911E-4, insert, 0.29120879120879123, 0.0, 0.25
nextFloat,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 6.662087912087911E-4, insert, 0.29120879120879123, 0.0, 0.25
scanner,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 6.283128636069812E-4, insert, 0.08791208791208792, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 6.283128636069812E-4, insert, 0.08791208791208792, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 6.283128636069812E-4, insert, 0.08791208791208792, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 6.283128636069812E-4, insert, 0.08791208791208792, 0.0, 0.35294117647058826
scanner,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 6.283128636069812E-4, insert, 0.08791208791208792, 0.0, 0.35294117647058826
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,in,SIMPLE_NAME, line no: 53, 6.121540463179807E-4, insert, 0.10382513661202186, 0.0, 0.02857142857142857
scanner,SIMPLE_NAME, line no: 64,System.out,QUALIFIED_NAME, line no: 56, 5.912087912087912E-4, insert, 0.29120879120879123, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 65,System.out,QUALIFIED_NAME, line no: 56, 5.912087912087912E-4, insert, 0.29120879120879123, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 66,System.out,QUALIFIED_NAME, line no: 56, 5.912087912087912E-4, insert, 0.29120879120879123, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 67,System.out,QUALIFIED_NAME, line no: 56, 5.912087912087912E-4, insert, 0.29120879120879123, 0.0, 0.2
scanner,SIMPLE_NAME, line no: 70,System.out,QUALIFIED_NAME, line no: 56, 5.912087912087912E-4, insert, 0.29120879120879123, 0.0, 0.2
String,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
format,SIMPLE_NAME, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
String,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
format,SIMPLE_NAME, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
String,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
format,SIMPLE_NAME, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 5.896174863387976E-4, insert, 0.2896174863387978, 0.0, 0.2
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,java,SIMPLE_NAME, line no: 44, 5.865186703096539E-4, insert, 0.01092896174863388, 0.0, 0.020833333333333332
format,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 5.708674863387977E-4, insert, 0.2896174863387978, 0.0, 0.1875
format,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 5.708674863387977E-4, insert, 0.2896174863387978, 0.0, 0.1875
format,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 5.708674863387977E-4, insert, 0.2896174863387978, 0.0, 0.1875
scanner,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 64,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 65,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 66,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 67,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
scanner,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
nextFloat,SIMPLE_NAME, line no: 70,args.length,QUALIFIED_NAME, line no: 50, 5.639360639360639E-4, insert, 0.29120879120879123, 0.0, 0.18181818181818182
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,in,SIMPLE_NAME, line no: 53, 5.637135701275045E-4, insert, 0.10382513661202186, 0.0, 0.020833333333333332
format,SIMPLE_NAME, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 5.623447590660704E-4, insert, 0.2896174863387978, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 5.623447590660704E-4, insert, 0.2896174863387978, 0.0, 0.18181818181818182
format,SIMPLE_NAME, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 5.623447590660704E-4, insert, 0.2896174863387978, 0.0, 0.18181818181818182
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 5.396174863387977E-4, insert, 0.2896174863387978, 0.0, 0.16666666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 5.074147153215262E-4, insert, 0.2849162011173184, 0.0, 0.2127659574468085
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,args.length,QUALIFIED_NAME, line no: 50, 5.03903200624512E-4, insert, 0.2896174863387978, 0.0, 0.14285714285714285
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 5.03903200624512E-4, insert, 0.2896174863387978, 0.0, 0.14285714285714285
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.984785451087602E-4, insert, 0.2849162011173184, 0.0, 0.20567375886524822
scanner,SIMPLE_NAME, line no: 64,mainClass.output,QUALIFIED_NAME, line no: 56, 4.787087912087912E-4, insert, 0.29120879120879123, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 65,mainClass.output,QUALIFIED_NAME, line no: 56, 4.787087912087912E-4, insert, 0.29120879120879123, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 66,mainClass.output,QUALIFIED_NAME, line no: 56, 4.787087912087912E-4, insert, 0.29120879120879123, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 67,mainClass.output,QUALIFIED_NAME, line no: 56, 4.787087912087912E-4, insert, 0.29120879120879123, 0.0, 0.125
scanner,SIMPLE_NAME, line no: 70,mainClass.output,QUALIFIED_NAME, line no: 56, 4.787087912087912E-4, insert, 0.29120879120879123, 0.0, 0.125
String,SIMPLE_NAME, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 4.7711748633879773E-4, insert, 0.2896174863387978, 0.0, 0.125
String,SIMPLE_NAME, line no: 63,mainClass.output,QUALIFIED_NAME, line no: 56, 4.7711748633879773E-4, insert, 0.2896174863387978, 0.0, 0.125
String,SIMPLE_NAME, line no: 69,mainClass.output,QUALIFIED_NAME, line no: 56, 4.7711748633879773E-4, insert, 0.2896174863387978, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,args.length,QUALIFIED_NAME, line no: 50, 4.7711748633879773E-4, insert, 0.2896174863387978, 0.0, 0.125
"Thank you. Now enter student score (percent) >",STRING_LITERAL, line no: 69,System.out,QUALIFIED_NAME, line no: 56, 4.7711748633879773E-4, insert, 0.2896174863387978, 0.0, 0.125
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,args.length,QUALIFIED_NAME, line no: 50, 4.610460577673691E-4, insert, 0.2896174863387978, 0.0, 0.11428571428571428
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,mainClass.output,QUALIFIED_NAME, line no: 56, 4.610460577673691E-4, insert, 0.2896174863387978, 0.0, 0.11428571428571428
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.537976940449304E-4, insert, 0.2849162011173184, 0.0, 0.1702127659574468
nextFloat,SIMPLE_NAME, line no: 64,java.util,QUALIFIED_NAME, line no: 44, 4.3772893772893765E-4, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 65,java.util,QUALIFIED_NAME, line no: 44, 4.3772893772893765E-4, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 66,java.util,QUALIFIED_NAME, line no: 44, 4.3772893772893765E-4, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 67,java.util,QUALIFIED_NAME, line no: 44, 4.3772893772893765E-4, insert, 0.005494505494505495, 0.0, 0.2222222222222222
nextFloat,SIMPLE_NAME, line no: 70,java.util,QUALIFIED_NAME, line no: 44, 4.3772893772893765E-4, insert, 0.005494505494505495, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 62,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 63,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
String,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 69,java.util,QUALIFIED_NAME, line no: 44, 4.3715846994535514E-4, insert, 0.00546448087431694, 0.0, 0.2222222222222222
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.359253536193985E-4, insert, 0.2849162011173184, 0.5, 0.15602836879432624
n.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.359253536193985E-4, insert, 0.2849162011173184, 0.5, 0.15602836879432624
scanner,SIMPLE_NAME, line no: 64,System.in,QUALIFIED_NAME, line no: 53, 4.3223443223443215E-4, insert, 0.0989010989010989, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 65,System.in,QUALIFIED_NAME, line no: 53, 4.3223443223443215E-4, insert, 0.0989010989010989, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 66,System.in,QUALIFIED_NAME, line no: 53, 4.3223443223443215E-4, insert, 0.0989010989010989, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 67,System.in,QUALIFIED_NAME, line no: 53, 4.3223443223443215E-4, insert, 0.0989010989010989, 0.0, 0.2222222222222222
scanner,SIMPLE_NAME, line no: 70,System.in,QUALIFIED_NAME, line no: 53, 4.3223443223443215E-4, insert, 0.0989010989010989, 0.0, 0.2222222222222222
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.269891834066325E-4, insert, 0.2849162011173184, 0.5, 0.14893617021276595
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.269891834066325E-4, insert, 0.2849162011173184, 0.5, 0.14893617021276595
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,if (args.length > 0) {   mainClass.scanner=new java.util.Scanner(args[0]); }  else {   mainClass.scanner=new java.util.Scanner(System.in); } ,IF_STATEMENT, line no: 50, 4.269891834066325E-4, insert, 0.2849162011173184, 0.5, 0.14893617021276595
"Enter thresholds for A  B  C  D\n",STRING_LITERAL, line no: 62,System.out,QUALIFIED_NAME, line no: 56, 4.181889149102263E-4, insert, 0.2896174863387978, 0.0, 0.08571428571428572
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,System.out,QUALIFIED_NAME, line no: 56, 3.967603434816549E-4, insert, 0.2896174863387978, 0.0, 0.07142857142857142
"in that order  decreasing percentages > ",STRING_LITERAL, line no: 63,mainClass.scanner,QUALIFIED_NAME, line no: 51, 3.7861046057767364E-4, insert, 0.08196721311475409, 0.0, 0.19047619047619047
nextFloat,SIMPLE_NAME, line no: 64,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6360698125404E-4, insert, 0.08791208791208792, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6360698125404E-4, insert, 0.08791208791208792, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 66,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6360698125404E-4, insert, 0.08791208791208792, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 67,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6360698125404E-4, insert, 0.08791208791208792, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 70,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6360698125404E-4, insert, 0.08791208791208792, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 62,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6306653809064604E-4, insert, 0.08743169398907104, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 63,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6306653809064604E-4, insert, 0.08743169398907104, 0.0, 0.17647058823529413
String,SIMPLE_NAME, line no: 69,java.util.Scanner,QUALIFIED_NAME, line no: 51, 3.6306653809064604E-4, insert, 0.08743169398907104, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 64,mainClass.scanner,QUALIFIED_NAME, line no: 51, 3.5811247575953453E-4, insert, 0.08241758241758242, 0.0, 0.17647058823529413
nextFloat,SIMPLE_NAME, line no: 65,mainClass.scanner,QUALIFIED_NAME, line no: 51, 3.5811247575953453E-4, insert, 0.08241758241758242, 0.0, 0.17647058823529413
